2		0.0010540415
4		5.64513E-4
5		5.083236666666666E-4
6		5.97319E-4
7		5.437381875E-4
8		2.4288722727272728E-4
9		2.7007531578947366E-4
10		2.707498888888889E-4
11		1.7064313924050633E-4
12		1.960730693069307E-4
13		3.3287993069306933E-4
14		4.163595544554455E-4
15		6.981246732673267E-4
16		5.954152376237624E-4
17		0.0017143799306930693
18		0.001497517396039604
19		0.003590242435643564
20		0.0070142158613861385
